,DateTime,total_price,profit
1777,2021-12-29 17:31:00,213.0,70.29
1778,2023-04-02 13:13:00,42.0,20.16
1779,2020-08-26 09:16:00,110.0,52.8
1780,2021-12-10 18:50:00,68.0,32.64
1781,2020-10-03 20:08:00,80.0,26.4
1782,2022-10-31 21:50:00,216.0,103.68
1783,2020-11-30 09:30:00,53.0,25.44
1784,2023-05-23 06:16:00,48.0,23.04
1785,2020-01-27 14:50:00,29.0,5.22
1786,2023-03-14 17:14:00,24.0,7.92
1787,2023-10-30 12:15:00,43.0,7.74
1788,2020-03-25 07:45:00,225.0,108.0
1789,2020-05-25 22:58:00,118.0,56.64
1790,2021-11-25 18:20:00,28.0,13.44
1791,2022-01-23 18:19:00,16.0,7.68
1792,2022-06-04 20:16:00,19.0,6.27
1793,2021-07-11 08:01:00,150.0,72.0
1794,2020-08-26 11:24:00,81.0,26.73
1795,2022-05-06 14:27:00,225.0,40.5
1796,2023-08-27 18:13:00,48.0,15.84
1797,2020-07-24 10:27:00,99.0,47.52
1798,2023-09-27 12:39:00,74.0,35.52
1799,2023-06-17 06:08:00,154.0,73.92
1800,2020-08-29 11:29:00,122.0,58.56
1801,2023-01-18 10:03:00,84.0,40.32
1802,2020-12-21 09:43:00,135.0,64.8
1803,2020-03-19 16:51:00,40.0,19.2
1804,2023-12-27 19:49:00,16.0,5.28
1805,2021-08-12 12:26:00,88.0,42.24
1806,2023-03-14 10:44:00,49.0,16.17
1807,2021-06-22 07:04:00,222.0,106.56
1808,2023-12-05 17:04:00,23.0,11.04
1809,2023-11-12 19:23:00,138.0,45.54
1810,2021-05-09 18:54:00,141.0,67.68
1811,2020-07-02 19:15:00,58.0,19.14
1812,2022-06-01 08:04:00,77.0,36.96
1813,2021-09-19 20:21:00,52.0,24.96
1814,2023-10-09 06:11:00,24.0,11.52
1815,2023-04-20 07:10:00,92.0,16.56
1816,2020-11-04 15:12:00,45.0,14.85
1817,2021-06-01 10:14:00,27.0,8.91
1818,2020-12-20 09:25:00,136.0,65.28
1819,2021-03-16 13:36:00,128.0,61.44
1820,2021-03-10 08:54:00,120.0,39.6
1821,2021-04-20 16:05:00,45.0,21.6
1822,2023-02-08 17:16:00,219.0,105.12
1823,2021-05-25 19:00:00,90.0,16.2
1824,2022-02-26 18:32:00,132.0,63.36
1825,2023-07-28 16:20:00,112.0,53.76
1826,2020-01-11 06:59:00,17.0,8.16
1827,2022-06-25 18:43:00,114.0,41.04
1828,2021-12-25 07:31:00,219.0,72.27
1829,2020-01-27 19:13:00,30.0,10.8
1830,2022-01-20 15:44:00,76.0,36.48
1831,2023-11-17 20:39:00,150.0,85.5
1832,2020-03-04 07:03:00,42.0,13.86
1833,2023-01-17 09:32:00,243.0,116.64
1834,2021-01-27 08:56:00,117.0,56.16
1835,2020-09-19 08:48:00,140.0,46.2
1836,2022-08-29 13:30:00,66.0,21.78
1837,2020-05-21 20:26:00,46.0,22.08
1838,2020-09-07 16:06:00,56.0,26.88
1839,2020-02-22 22:13:00,160.0,52.8
1840,2023-07-28 11:58:00,48.0,23.04
1841,2020-04-04 06:34:00,177.0,58.41
1842,2023-07-13 13:09:00,144.0,47.52
1843,2021-07-26 16:36:00,72.0,23.76
1844,2022-03-06 13:31:00,124.0,59.52
1845,2023-09-29 09:44:00,79.0,26.07
1846,2020-01-24 09:08:00,61.0,29.28
1847,2022-08-04 16:28:00,225.0,108.0
1848,2021-11-12 22:55:00,33.0,15.84
1849,2021-01-13 06:45:00,134.0,64.32
1850,2023-08-20 08:49:00,216.0,103.68
1851,2023-11-14 08:15:00,75.0,24.75
1852,2022-09-23 20:10:00,44.0,21.12
1853,2022-02-01 15:12:00,60.0,28.8
1854,2020-07-10 22:14:00,63.0,30.24
1855,2022-07-02 18:03:00,35.0,11.55
1856,2022-10-19 19:37:00,76.0,36.48
1857,2020-09-27 17:46:00,34.0,16.32
1858,2023-11-12 19:04:00,57.0,18.81
1859,2020-04-27 17:58:00,36.0,11.88
1860,2022-09-26 07:55:00,57.0,32.49
1861,2020-09-12 19:24:00,36.0,6.48
1862,2020-06-10 19:09:00,68.0,24.48
1863,2023-09-24 17:47:00,80.0,38.4
1864,2020-04-05 13:24:00,216.0,103.68
1865,2023-05-21 10:05:00,189.0,62.37
1866,2020-02-13 09:01:00,74.0,24.42
1867,2022-05-12 12:08:00,46.0,15.18
1868,2022-05-28 10:40:00,93.0,44.64
1869,2023-05-04 11:26:00,156.0,74.88
1870,2021-06-21 21:18:00,126.0,60.48
1871,2023-05-10 09:26:00,80.0,26.4
1872,2021-02-15 09:05:00,51.0,24.48
1873,2022-04-11 20:02:00,70.0,33.6
1874,2022-10-19 08:11:00,129.0,23.22
1875,2023-08-26 19:21:00,111.0,53.28
1876,2023-12-16 10:50:00,43.0,20.64
1877,2020-12-18 19:34:00,104.0,49.92
1878,2020-11-16 13:57:00,156.0,74.88
1879,2022-07-14 06:32:00,64.0,21.12
1880,2023-11-06 14:37:00,81.0,29.16
1881,2021-05-07 14:02:00,52.0,24.96
1882,2022-03-18 21:01:00,108.0,51.84
1883,2020-02-07 18:13:00,168.0,80.64
1884,2020-09-01 17:22:00,93.0,44.64
1885,2022-09-17 11:16:00,93.0,16.74
1886,2021-09-16 11:19:00,240.0,115.2
1887,2020-09-18 22:10:00,66.0,11.88
1888,2023-08-17 15:38:00,42.0,20.16
1889,2022-03-28 09:25:00,135.0,64.8
1890,2021-04-20 20:19:00,60.0,10.8
1891,2022-12-28 07:05:00,24.0,11.52
1923,2023-08-29 16:13:00,216.0,71.28
1924,2021-03-14 08:00:00,142.0,68.16
1925,2020-03-27 14:56:00,207.0,68.31
1926,2022-10-13 06:07:00,147.0,70.56
1927,2021-10-26 06:49:00,25.0,12.0
1928,2021-03-03 09:07:00,41.0,19.68
1929,2022-09-19 09:19:00,204.0,97.92
1930,2023-02-15 21:04:00,39.0,12.87
1931,2022-11-29 16:09:00,189.0,90.72
1932,2023-05-28 20:11:00,75.0,24.75
1933,2023-08-09 12:03:00,171.0,82.08
1934,2023-10-26 07:52:00,124.0,59.52
1935,2023-01-12 10:38:00,38.0,12.54
1936,2021-07-30 18:46:00,189.0,90.72
1937,2023-02-25 06:51:00,108.0,35.64
1938,2022-09-18 07:30:00,165.0,79.2
1939,2022-08-20 16:04:00,144.0,69.12
1940,2021-03-18 17:32:00,222.0,73.26
1941,2020-07-20 19:40:00,45.0,21.6
1942,2023-01-25 21:14:00,72.0,34.56
1943,2020-07-09 21:01:00,195.0,93.6
1944,2021-07-30 08:25:00,34.0,11.22
1945,2021-12-04 23:00:00,80.0,38.4
1946,2022-04-07 07:10:00,24.0,11.52
1947,2020-09-20 09:54:00,136.0,44.88
1948,2023-12-28 07:30:00,22.0,10.56
1949,2022-10-12 19:03:00,80.0,38.4
1950,2021-03-24 17:40:00,132.0,63.36
1951,2020-05-06 13:23:00,114.0,41.04
1952,2020-07-30 13:18:00,78.0,25.74
1953,2023-05-23 07:06:00,150.0,72.0
1954,2021-09-24 19:01:00,55.0,26.4
1955,2020-01-02 15:05:00,84.0,27.72
1956,2022-07-20 10:36:00,66.0,21.78
1957,2023-04-20 11:57:00,105.0,50.4
1958,2023-08-17 16:12:00,116.0,41.76
1959,2021-08-29 12:29:00,198.0,112.86
1960,2023-11-05 20:46:00,198.0,95.04
1961,2023-12-11 10:50:00,43.0,20.64
1962,2023-08-14 06:47:00,106.0,50.88
1963,2021-09-18 22:33:00,141.0,46.53
1964,2022-12-18 06:45:00,78.0,37.44
1965,2020-05-23 12:21:00,68.0,32.64
1966,2021-08-05 20:25:00,135.0,48.6
1967,2022-10-25 06:26:00,41.0,13.53
1968,2023-02-23 12:28:00,58.0,27.84
1969,2023-07-25 09:12:00,225.0,128.25
1970,2020-10-06 19:30:00,66.0,21.78
1971,2021-06-15 19:15:00,186.0,61.38
1972,2020-10-24 07:27:00,80.0,26.4
1973,2020-05-26 09:50:00,58.0,27.84
1974,2023-12-01 21:41:00,156.0,74.88
1975,2022-11-30 18:29:00,88.0,29.04
1976,2020-12-25 14:54:00,70.0,23.1
1977,2023-04-30 22:17:00,62.0,29.76
1978,2020-02-08 12:25:00,92.0,30.36
1979,2020-09-15 09:50:00,45.0,14.85
1980,2020-03-04 17:18:00,50.0,24.0
1981,2023-05-02 19:45:00,156.0,74.88
1982,2020-10-13 16:43:00,52.0,24.96
1983,2021-12-01 10:09:00,80.0,26.4
1984,2023-05-10 14:47:00,58.0,27.84
1985,2023-05-18 08:38:00,249.0,82.17
1986,2023-10-29 20:15:00,52.0,9.36
1987,2020-08-25 13:05:00,64.0,30.72
1988,2023-05-26 14:54:00,55.0,18.15
1989,2021-02-28 09:22:00,58.0,27.84
1990,2023-06-30 19:17:00,198.0,95.04
1991,2020-08-03 20:38:00,40.0,13.2
1992,2020-04-03 14:03:00,123.0,59.04
1993,2022-01-10 06:19:00,19.0,9.12
1994,2022-06-20 07:34:00,104.0,49.92
1995,2020-01-24 07:33:00,114.0,54.72
1996,2021-04-17 08:09:00,195.0,64.35
1997,2020-08-14 16:02:00,36.0,17.28
1998,2023-12-17 09:24:00,246.0,88.56
1999,2021-08-07 12:03:00,75.0,36.0
2000,2020-03-16 16:06:00,41.0,19.68
2001,2022-12-23 06:47:00,62.0,20.46
2002,2023-07-24 22:29:00,186.0,61.38
2003,2020-11-02 14:51:00,52.0,24.96
2004,2022-10-24 18:21:00,39.0,22.23
2005,2020-03-03 08:50:00,132.0,43.56
2006,2022-07-08 10:27:00,61.0,29.28
2007,2020-02-20 07:35:00,37.0,12.21
2008,2023-01-24 21:45:00,130.0,62.4
2009,2022-10-21 15:23:00,34.0,16.32
2010,2022-01-03 21:53:00,142.0,80.94
2011,2023-10-04 21:21:00,168.0,55.44
2012,2021-09-16 19:10:00,240.0,115.2
2013,2022-02-01 06:47:00,58.0,27.84
2014,2020-04-02 17:20:00,60.0,28.8
2015,2023-12-03 18:24:00,174.0,83.52
2016,2021-03-01 17:52:00,57.0,27.36
2017,2021-09-08 20:18:00,132.0,43.56
2018,2021-07-06 11:42:00,41.0,19.68
2019,2021-01-24 22:01:00,36.0,17.28
2020,2021-01-20 22:16:00,138.0,66.24
2021,2023-11-27 16:43:00,64.0,21.12
2022,2020-08-05 07:46:00,68.0,22.44
2023,2023-05-16 20:30:00,231.0,110.88
2024,2020-05-22 09:08:00,34.0,16.32
2025,2021-04-17 16:51:00,98.0,17.64
2026,2021-04-24 16:30:00,170.0,30.6
2027,2023-07-09 11:20:00,108.0,35.64
2028,2023-08-10 15:26:00,168.0,55.44
2029,2021-04-27 10:44:00,51.0,24.48
2030,2023-06-02 06:54:00,104.0,49.92
2031,2022-04-15 13:34:00,96.0,31.68
2032,2021-12-10 20:36:00,100.0,18.0
2033,2022-01-05 21:08:00,51.0,16.83
2034,2020-11-01 06:09:00,15.0,7.2
2035,2023-02-18 21:18:00,156.0,51.48
2036,2022-06-30 09:31:00,147.0,48.51
2037,2023-10-24 15:20:00,144.0,69.12
2038,2021-08-31 16:56:00,164.0,78.72
2039,2023-09-22 06:30:00,148.0,48.84
2040,2021-05-22 13:59:00,50.0,24.0
2041,2020-07-13 13:04:00,154.0,73.92
2042,2020-05-01 15:12:00,219.0,72.27
2043,2021-07-11 13:08:00,85.0,40.8
2044,2023-12-24 07:34:00,237.0,113.76
2045,2023-10-24 21:59:00,198.0,65.34
2046,2022-06-26 17:34:00,18.0,8.64
2047,2021-07-28 19:08:00,80.0,38.4
2048,2020-10-21 18:44:00,222.0,39.96
2049,2021-01-22 13:58:00,58.0,19.14
2050,2022-07-23 14:33:00,106.0,34.98
2051,2023-09-03 09:28:00,45.0,14.85
2052,2022-08-04 16:10:00,126.0,41.58
2053,2022-03-04 07:29:00,46.0,15.18
2054,2022-06-14 06:34:00,66.0,31.68
2055,2022-10-25 12:17:00,76.0,36.48
2056,2022-06-19 07:00:00,118.0,56.64
2057,2021-12-01 13:02:00,249.0,82.17
2058,2021-11-27 13:50:00,57.0,27.36
2059,2020-07-24 21:13:00,231.0,76.23
2060,2022-10-22 07:44:00,49.0,23.52
2061,2021-02-25 14:36:00,94.0,45.12
2062,2023-04-04 12:52:00,174.0,57.42
2063,2021-08-17 15:52:00,28.0,13.44
2064,2020-04-15 11:26:00,84.0,40.32
2065,2023-10-26 21:35:00,86.0,41.28
2066,2021-10-02 22:58:00,70.0,23.1
2067,2022-02-06 14:29:00,144.0,69.12
2068,2021-09-19 12:53:00,168.0,80.64
2069,2021-11-25 06:59:00,240.0,79.2
2070,2023-01-14 13:25:00,156.0,74.88
2071,2023-07-15 19:52:00,50.0,24.0
2072,2021-01-18 16:37:00,90.0,29.7
2073,2020-09-19 15:02:00,124.0,40.92
2074,2022-06-15 17:54:00,162.0,77.76
2075,2022-11-15 15:58:00,84.0,27.72
2076,2022-04-06 17:28:00,54.0,19.44
2077,2023-09-18 22:50:00,44.0,14.52
2078,2023-01-30 12:18:00,29.0,13.92
2079,2022-06-17 18:29:00,164.0,78.72
2080,2021-12-07 19:29:00,66.0,21.78
2081,2020-04-06 17:28:00,45.0,14.85
2082,2023-10-24 18:50:00,210.0,100.8
2083,2020-12-29 22:18:00,54.0,25.92
2084,2021-08-23 14:06:00,33.0,10.89
2085,2020-06-03 15:47:00,50.0,24.0
2086,2023-06-23 14:29:00,78.0,25.74
2087,2021-12-27 17:38:00,138.0,45.54
2088,2022-12-26 11:59:00,64.0,30.72
2089,2023-12-29 15:25:00,102.0,48.96
2090,2021-10-31 18:06:00,98.0,47.04
2091,2021-07-20 22:55:00,78.0,37.44
2092,2020-05-10 22:40:00,195.0,93.6
2093,2023-03-16 10:01:00,255.0,122.4
2094,2023-08-26 06:34:00,126.0,60.48
2095,2023-06-06 15:53:00,243.0,80.19
2096,2020-08-12 20:12:00,81.0,38.88
2097,2022-07-27 07:41:00,138.0,45.54
2098,2022-10-01 11:09:00,27.0,12.96
2099,2023-04-02 12:53:00,153.0,73.44
2100,2022-06-28 20:06:00,75.0,36.0
2101,2021-10-12 08:22:00,231.0,110.88
2102,2020-08-21 11:10:00,102.0,33.66
2103,2021-11-09 17:47:00,120.0,57.6
2104,2020-06-06 19:49:00,160.0,52.8
2105,2022-07-02 15:28:00,79.0,37.92
2106,2023-02-10 12:06:00,42.0,13.86
2107,2023-11-26 06:38:00,84.0,27.72
2108,2020-08-11 14:33:00,39.0,12.87
2109,2020-03-08 19:46:00,150.0,27.0
2110,2021-09-08 21:53:00,48.0,23.04
2111,2023-12-06 18:24:00,27.0,8.91
2112,2020-08-27 07:00:00,74.0,24.42
2113,2021-07-04 16:59:00,134.0,44.22
2114,2022-07-20 14:26:00,164.0,78.72
2115,2022-05-02 13:53:00,96.0,17.28
2116,2021-05-14 21:17:00,44.0,21.12
2117,2020-11-15 16:35:00,75.0,24.75
2118,2021-11-29 11:43:00,50.0,24.0
2119,2021-08-02 17:36:00,80.0,26.4
2120,2023-10-12 07:14:00,148.0,53.28
2121,2022-07-23 17:24:00,48.0,23.04
2122,2023-07-21 22:55:00,213.0,70.29
2123,2022-06-16 17:22:00,15.0,7.2
2124,2020-01-09 18:46:00,35.0,16.8
2125,2022-03-12 19:18:00,102.0,33.66
2126,2020-05-13 18:50:00,252.0,120.96
2127,2021-12-31 16:10:00,43.0,14.19
2128,2021-02-11 17:35:00,216.0,103.68
2129,2021-06-27 17:11:00,53.0,17.49
2130,2020-02-28 10:04:00,138.0,66.24
2131,2021-09-13 07:45:00,15.0,7.2
2132,2022-06-22 21:04:00,130.0,62.4
2133,2023-07-01 06:03:00,50.0,24.0
2134,2022-08-09 13:14:00,30.0,9.9
2135,2022-04-21 21:18:00,22.0,10.56
2136,2020-12-26 08:40:00,20.0,9.6
2137,2023-02-28 19:29:00,162.0,77.76
2138,2022-10-20 19:32:00,48.0,8.64
2139,2023-02-27 20:14:00,102.0,48.96
2140,2022-02-28 22:40:00,150.0,49.5
2141,2020-03-22 22:56:00,96.0,54.72
2142,2020-01-21 07:09:00,138.0,45.54
2143,2020-10-10 09:41:00,207.0,99.36
2144,2020-01-15 07:45:00,23.0,7.59
2145,2020-06-24 10:41:00,138.0,45.54
2146,2020-06-25 14:28:00,72.0,34.56
2147,2020-06-14 06:37:00,25.0,8.25
2148,2021-10-29 13:30:00,240.0,115.2
2149,2021-10-01 18:02:00,144.0,69.12
2150,2023-07-21 09:28:00,64.0,21.12
2151,2021-10-01 10:14:00,153.0,50.49
2152,2023-11-21 14:05:00,21.0,6.93
2153,2023-05-12 18:23:00,44.0,21.12
2154,2023-01-30 13:32:00,37.0,17.76
2155,2021-01-23 08:40:00,31.0,14.88
2156,2023-07-14 16:57:00,94.0,45.12
2157,2022-08-04 19:03:00,78.0,37.44
2158,2022-03-10 06:29:00,19.0,6.27
2159,2023-09-13 18:32:00,207.0,68.31
2160,2022-02-07 09:52:00,243.0,116.64
2161,2020-03-19 08:29:00,75.0,36.0
2162,2022-06-06 20:49:00,66.0,21.78
2163,2023-10-24 20:20:00,165.0,79.2
2164,2021-12-28 21:55:00,126.0,60.48
2165,2020-03-07 10:12:00,39.0,18.72
2166,2020-01-30 17:52:00,80.0,38.4
2167,2022-09-04 19:14:00,42.0,20.16
2168,2022-12-05 09:26:00,216.0,103.68
2169,2020-04-19 18:34:00,69.0,33.12
2170,2022-02-02 18:32:00,124.0,40.92
2171,2022-09-15 10:11:00,51.0,24.48
2172,2020-05-05 10:50:00,26.0,12.48
2173,2023-12-29 09:18:00,32.0,15.36
2174,2021-07-05 06:05:00,43.0,20.64
2175,2021-06-19 11:46:00,38.0,12.54
2176,2021-02-11 09:54:00,189.0,68.04
2177,2023-09-02 12:11:00,207.0,99.36
2178,2023-09-11 13:10:00,37.0,13.32
2179,2020-02-20 12:57:00,60.0,19.8
2180,2020-06-15 09:25:00,92.0,44.16
2181,2021-10-19 09:00:00,96.0,46.08
2182,2022-02-20 12:56:00,72.0,23.76
2183,2021-03-16 15:45:00,99.0,47.52
2184,2020-07-24 17:47:00,114.0,37.62
2185,2022-10-05 16:13:00,98.0,47.04
2186,2020-05-30 06:50:00,177.0,58.41
2187,2023-06-21 06:16:00,57.0,18.81
2188,2023-03-29 09:44:00,58.0,10.44
2189,2022-05-01 20:24:00,17.0,5.61
2190,2020-12-18 13:34:00,96.0,31.68
2191,2023-11-23 19:51:00,54.0,30.78
2192,2020-05-25 20:09:00,64.0,30.72
2193,2023-05-08 07:48:00,126.0,60.48
2194,2020-08-02 16:00:00,61.0,29.28
2195,2020-11-19 08:39:00,77.0,25.41
2196,2021-12-06 07:37:00,88.0,29.04
2197,2023-01-26 20:51:00,240.0,79.2
2198,2020-11-04 15:10:00,50.0,24.0
2199,2020-03-03 06:47:00,32.0,10.56
2200,2022-08-05 16:18:00,130.0,23.4
2201,2021-11-26 15:55:00,168.0,55.44
2202,2020-06-12 21:06:00,78.0,37.44
2203,2020-12-01 10:59:00,50.0,24.0
2204,2023-04-26 18:28:00,92.0,44.16
2205,2022-02-01 06:41:00,201.0,96.48
2206,2020-10-15 14:42:00,90.0,29.7
2207,2022-04-21 21:58:00,177.0,58.41
2208,2020-06-21 18:48:00,63.0,30.24
2209,2023-07-15 06:49:00,48.0,15.84
2210,2023-01-08 10:57:00,102.0,48.96
2211,2020-08-03 08:11:00,77.0,36.96
2212,2023-03-28 15:58:00,164.0,78.72
2213,2022-08-31 16:09:00,168.0,80.64
2214,2022-06-23 13:54:00,189.0,62.37
2215,2023-08-20 21:07:00,252.0,120.96
2216,2023-01-17 18:01:00,129.0,61.92
2217,2021-02-12 21:51:00,138.0,45.54
2218,2023-06-07 17:04:00,150.0,72.0
2219,2021-06-19 11:47:00,60.0,28.8
2220,2023-01-24 15:40:00,198.0,95.04
2221,2020-07-20 17:16:00,162.0,77.76
2222,2023-02-28 10:16:00,111.0,36.63
2223,2020-06-15 20:59:00,68.0,22.44
2224,2021-02-19 09:15:00,46.0,15.18
2225,2020-03-19 08:37:00,117.0,56.16
2226,2021-03-26 19:28:00,37.0,17.76
2227,2020-06-15 19:02:00,160.0,52.8
2228,2021-01-02 17:53:00,37.0,12.21
2229,2023-07-06 14:35:00,140.0,46.2
2230,2022-04-05 09:57:00,186.0,89.28
2231,2023-04-12 16:18:00,76.0,25.08
2232,2023-10-17 15:06:00,118.0,56.64
2233,2021-12-03 17:47:00,19.0,6.27
2234,2020-01-03 10:53:00,57.0,18.81
2235,2020-07-27 16:09:00,246.0,81.18
2236,2021-12-05 15:29:00,117.0,56.16
2237,2023-12-07 16:15:00,56.0,31.92
2238,2022-05-30 07:34:00,150.0,27.0
2239,2021-06-25 15:09:00,16.0,7.68
2240,2021-03-25 07:57:00,48.0,23.04
2241,2023-04-02 18:52:00,148.0,71.04
2242,2021-12-29 06:43:00,19.0,6.27
2243,2023-04-14 11:25:00,58.0,27.84
2244,2021-07-31 13:13:00,123.0,59.04
2245,2020-12-02 21:19:00,59.0,28.32
2246,2023-10-26 17:46:00,240.0,79.2
2247,2020-07-28 06:48:00,153.0,73.44
2248,2020-01-12 07:36:00,102.0,33.66
2249,2022-10-02 07:17:00,54.0,17.82
2250,2023-11-11 15:21:00,112.0,36.96
2251,2023-11-06 21:16:00,240.0,79.2
2252,2022-05-27 11:36:00,38.0,12.54
2253,2020-02-08 16:35:00,38.0,12.54
2254,2021-02-12 14:43:00,93.0,44.64
2255,2022-11-01 11:42:00,219.0,105.12
2256,2020-11-15 11:10:00,189.0,90.72
2257,2020-04-16 09:36:00,70.0,33.6
2258,2022-11-29 16:17:00,112.0,53.76
2259,2021-06-23 12:33:00,87.0,41.76
2260,2020-10-22 20:47:00,38.0,12.54
2261,2022-10-19 13:44:00,44.0,7.92
2262,2022-01-14 17:56:00,219.0,72.27
2263,2020-01-02 15:06:00,33.0,15.84
2264,2023-12-03 21:16:00,54.0,25.92
2265,2021-01-14 22:33:00,24.0,7.92
2266,2021-01-01 14:37:00,93.0,30.69
2267,2023-10-03 19:21:00,152.0,72.96
2268,2021-10-10 22:51:00,23.0,11.04
2269,2021-09-04 20:34:00,54.0,25.92
2270,2020-06-02 10:23:00,92.0,44.16
2271,2021-10-16 13:11:00,51.0,24.48
2272,2023-02-13 21:50:00,210.0,69.3
2273,2022-11-18 06:39:00,147.0,70.56
2274,2023-01-01 08:17:00,72.0,34.56
2275,2020-12-05 14:45:00,18.0,8.64
2276,2020-09-18 16:18:00,132.0,43.56
2277,2021-05-08 12:45:00,225.0,108.0
2278,2020-12-11 11:34:00,165.0,54.45
2279,2021-08-22 12:26:00,164.0,54.12
2280,2020-10-16 18:30:00,210.0,69.3
2281,2020-07-27 22:38:00,130.0,42.9
2282,2023-04-07 18:52:00,144.0,69.12
2283,2021-08-21 09:54:00,84.0,40.32
2284,2021-07-05 11:52:00,78.0,37.44
2285,2023-03-31 17:25:00,170.0,56.1
2286,2021-01-20 08:45:00,46.0,15.18
2287,2021-03-05 13:51:00,66.0,31.68
2288,2020-01-23 10:48:00,144.0,47.52
2289,2021-08-06 19:52:00,222.0,73.26
2290,2020-03-13 06:08:00,22.0,3.96
2291,2021-10-07 17:48:00,66.0,31.68
2292,2023-02-15 17:46:00,67.0,12.06
2293,2023-03-04 20:02:00,73.0,24.09
2294,2022-12-18 11:03:00,78.0,25.74
2295,2021-12-19 08:16:00,47.0,15.51
2296,2022-08-21 12:44:00,82.0,27.06
2297,2022-08-01 15:55:00,72.0,34.56
2298,2023-01-03 08:14:00,99.0,32.67
2299,2021-04-09 15:35:00,116.0,55.68
2300,2021-10-31 19:31:00,216.0,71.28
2301,2023-11-16 22:38:00,84.0,27.72
2302,2022-11-02 18:14:00,112.0,36.96
2303,2023-05-08 13:33:00,31.0,14.88
2304,2022-12-31 08:05:00,54.0,25.92
2305,2020-02-21 07:52:00,22.0,10.56
2306,2021-03-28 12:29:00,63.0,30.24
2307,2020-04-13 13:49:00,240.0,79.2
2308,2020-12-21 16:05:00,69.0,33.12
2309,2020-03-26 20:24:00,69.0,33.12
2310,2023-03-20 22:10:00,47.0,22.56
2311,2021-05-01 08:05:00,243.0,116.64
2312,2021-05-17 12:30:00,183.0,87.84
2313,2023-12-16 07:04:00,54.0,17.82
2314,2021-05-30 08:54:00,126.0,41.58
2315,2022-11-04 13:07:00,26.0,14.82
2316,2021-03-04 12:41:00,99.0,47.52
2317,2023-03-25 14:36:00,102.0,48.96
2318,2021-05-01 19:38:00,87.0,28.71
2319,2023-01-03 06:54:00,58.0,19.14
2320,2022-06-27 22:02:00,138.0,45.54
2321,2023-12-19 17:16:00,108.0,61.56
2322,2023-10-28 07:43:00,162.0,29.16
2323,2021-12-15 14:14:00,64.0,11.52
2324,2023-02-08 07:32:00,58.0,19.14
2325,2021-02-24 21:46:00,53.0,25.44
2326,2020-12-18 08:48:00,108.0,35.64
2327,2021-08-27 07:46:00,17.0,8.16
2328,2021-09-23 18:38:00,82.0,14.76
2329,2022-11-15 06:33:00,222.0,106.56
2330,2022-06-01 07:38:00,49.0,8.82
2331,2023-01-10 09:15:00,57.0,18.81
2332,2023-03-01 10:51:00,42.0,20.16
2333,2023-04-03 18:56:00,106.0,34.98
2334,2022-01-17 08:41:00,51.0,24.48
2335,2020-04-12 08:54:00,123.0,40.59
2336,2022-10-05 18:51:00,198.0,95.04
2337,2022-12-01 19:05:00,90.0,29.7
2338,2022-09-02 14:10:00,23.0,7.59
2339,2022-11-29 11:17:00,48.0,15.84
2340,2023-01-27 18:19:00,219.0,72.27
2341,2021-12-23 22:04:00,44.0,15.84
2342,2020-09-13 15:23:00,25.0,8.25
2343,2020-12-30 13:21:00,54.0,17.82
2344,2020-03-14 08:32:00,104.0,49.92
2345,2022-03-30 21:27:00,132.0,63.36
2346,2022-04-23 14:39:00,55.0,26.4
2347,2022-01-14 12:18:00,46.0,22.08
2348,2022-07-31 19:43:00,82.0,39.36
2349,2022-02-26 13:32:00,132.0,63.36
2350,2022-01-08 21:40:00,77.0,36.96
2351,2023-10-28 08:29:00,43.0,20.64
2352,2020-04-24 13:15:00,166.0,79.68
2353,2022-05-14 13:41:00,231.0,76.23
2354,2023-06-19 12:10:00,189.0,90.72
2355,2022-01-18 07:52:00,83.0,27.39
2356,2021-04-03 20:52:00,43.0,20.64
2357,2021-05-31 12:06:00,30.0,9.9
2358,2023-12-11 18:55:00,201.0,96.48
2359,2020-02-06 20:23:00,136.0,65.28
2360,2020-10-23 21:52:00,46.0,15.18
2361,2022-08-25 16:21:00,69.0,33.12
2362,2023-04-18 10:06:00,25.0,12.0
2363,2022-02-28 18:46:00,78.0,37.44
2364,2021-05-12 20:24:00,73.0,35.04
2365,2021-07-02 16:48:00,46.0,22.08
2366,2021-02-23 09:33:00,246.0,118.08
2367,2022-09-06 18:09:00,34.0,11.22
2368,2023-08-30 15:39:00,53.0,17.49
2369,2020-06-07 21:25:00,120.0,57.6
2370,2023-06-28 12:39:00,57.0,27.36
2371,2023-05-11 21:18:00,46.0,22.08
2372,2020-07-17 13:25:00,72.0,34.56
2373,2022-05-14 18:09:00,82.0,39.36
2374,2022-12-01 11:06:00,26.0,12.48
2375,2022-06-14 18:12:00,57.0,20.52
2376,2021-04-19 17:04:00,76.0,25.08
2377,2020-05-26 14:53:00,44.0,14.52
2378,2023-11-29 15:53:00,54.0,25.92
2379,2020-09-19 07:12:00,46.0,22.08
2380,2022-01-13 09:36:00,54.0,17.82
2381,2020-12-08 16:56:00,24.0,11.52
2382,2022-04-26 16:40:00,106.0,34.98
2383,2020-08-13 12:57:00,192.0,92.16
2384,2022-02-14 11:20:00,75.0,13.5
2385,2023-04-25 08:01:00,129.0,42.57
2386,2021-03-06 11:24:00,204.0,116.28
2387,2021-04-25 06:33:00,80.0,45.6
2388,2021-03-05 08:12:00,51.0,16.83
2389,2023-05-14 09:17:00,29.0,9.57
