,DateTime,profit
2505,2022-11-21 17:46:00,14.4
2506,2021-03-18 17:55:00,72.27
2507,2023-08-21 06:45:00,116.64
2508,2022-11-15 15:41:00,29.28
2509,2021-03-28 07:14:00,48.0
2510,2021-01-14 14:37:00,100.8
2511,2020-09-25 22:13:00,11.22
2512,2023-10-01 14:39:00,97.92
2513,2020-06-22 16:19:00,31.68
2514,2020-04-03 19:51:00,59.04
2515,2021-04-23 06:51:00,25.74
2516,2021-05-18 20:43:00,42.18
2517,2023-12-12 16:51:00,31.2
2518,2020-05-30 14:27:00,12.6
2519,2023-12-26 11:22:00,50.4
2520,2020-04-04 13:54:00,11.22
2521,2020-01-08 06:51:00,56.43
2522,2023-12-16 10:03:00,109.44
2523,2022-03-01 12:12:00,105.12
2524,2023-03-08 11:44:00,18.81
2525,2022-06-06 21:25:00,33.6
2526,2022-10-03 17:08:00,24.0
2527,2021-02-04 21:03:00,35.64
2528,2022-01-17 08:36:00,70.08
2529,2022-04-03 18:18:00,23.04
2530,2022-03-30 16:20:00,77.76
2531,2023-01-11 08:07:00,89.28
2532,2022-11-16 06:40:00,51.84
2533,2023-08-25 06:52:00,18.81
2534,2022-10-10 20:43:00,13.44
2535,2020-10-01 21:45:00,35.64
2536,2023-01-11 14:02:00,34.2
2537,2022-11-10 07:12:00,12.48
2538,2021-02-16 09:59:00,17.16
2539,2022-07-10 18:34:00,20.16
2540,2023-04-27 15:02:00,76.38
2541,2021-03-18 20:38:00,43.2
2542,2020-07-06 06:05:00,16.32
2543,2022-05-24 15:39:00,22.08
2544,2023-06-01 09:19:00,37.62
2545,2020-09-29 09:18:00,11.55
2546,2022-07-04 06:05:00,27.36
2547,2023-03-19 20:54:00,82.17
2548,2020-10-20 08:04:00,39.84
2549,2023-02-18 15:16:00,103.68
2550,2022-05-08 19:22:00,73.92
2551,2023-06-01 17:38:00,13.92
2552,2022-06-23 22:38:00,15.36
2553,2021-07-09 08:29:00,12.54
2554,2021-10-29 20:14:00,105.12
2555,2022-02-05 11:13:00,10.56
2556,2023-07-05 13:51:00,60.39
2557,2023-09-23 12:57:00,35.64
2558,2021-04-11 06:35:00,40.8
2559,2023-06-15 11:19:00,11.52
2560,2023-09-20 16:14:00,42.24
2561,2022-10-05 20:55:00,24.48
2562,2021-01-08 09:01:00,64.8
2563,2022-11-15 19:01:00,11.52
2564,2020-01-25 10:55:00,28.8
2565,2022-05-23 09:27:00,47.52
2566,2023-08-12 08:04:00,27.06
2567,2023-09-22 09:10:00,45.03
2568,2021-07-14 09:11:00,35.52
2569,2021-03-15 10:30:00,13.32
2570,2023-08-16 06:36:00,12.0
2571,2021-12-18 19:53:00,47.52
2572,2020-04-22 22:53:00,33.0
2573,2021-03-19 11:04:00,115.2
2574,2020-07-18 14:14:00,15.18
2575,2022-07-14 13:46:00,47.52
2576,2022-10-27 16:58:00,27.06
2577,2023-11-27 18:41:00,52.8
2578,2022-08-19 11:43:00,45.12
2579,2022-10-11 21:09:00,15.36
2580,2020-02-12 07:10:00,22.08
2581,2023-10-25 13:02:00,35.04
2582,2023-02-16 15:49:00,43.56
2583,2023-05-30 20:00:00,20.79
2584,2020-08-25 09:45:00,22.08
2585,2021-01-05 16:17:00,28.38
2586,2023-08-02 18:51:00,25.44
2587,2020-03-14 08:38:00,23.76
2588,2021-05-08 08:32:00,33.0
2589,2020-05-21 07:18:00,84.15
2590,2023-09-01 17:15:00,59.04
2591,2022-05-15 16:39:00,66.24
2592,2020-07-23 11:45:00,58.41
2593,2022-11-22 12:21:00,25.08
2594,2021-06-05 20:32:00,43.2
2595,2021-02-13 09:16:00,60.48
2596,2023-11-30 12:04:00,34.32
2597,2023-12-13 19:51:00,71.04
2598,2021-02-26 14:13:00,89.28
2599,2022-02-25 10:58:00,69.12
2600,2023-05-10 16:26:00,56.16
2601,2022-07-15 17:23:00,26.4
2602,2023-12-14 17:21:00,54.45
2603,2021-11-02 12:53:00,34.65
2604,2021-04-28 08:52:00,72.96
2605,2023-03-07 10:22:00,56.16
2606,2020-08-14 22:21:00,33.0
2607,2020-01-30 06:22:00,63.36
2608,2022-11-16 15:50:00,54.45
2609,2021-10-07 12:40:00,30.69
2610,2021-12-01 12:28:00,7.26
2611,2021-05-24 13:02:00,20.46
2612,2020-07-13 16:38:00,51.84
2613,2020-11-09 20:08:00,15.36
2614,2023-04-25 21:49:00,36.48
2615,2022-11-29 14:19:00,36.48
2616,2020-07-30 17:27:00,15.36
2617,2021-05-03 19:10:00,40.8
2618,2023-04-05 09:00:00,10.56
2619,2020-12-07 14:11:00,15.84
2620,2022-06-19 17:09:00,17.82
2621,2022-10-04 14:05:00,113.76
2622,2023-06-21 12:51:00,76.8
2623,2022-03-31 16:44:00,22.08
2624,2023-02-09 10:26:00,17.82
2625,2021-03-30 13:36:00,70.29
2626,2020-10-17 13:41:00,12.87
2627,2021-01-03 07:48:00,15.18
2628,2023-01-15 18:55:00,83.52
2629,2021-12-31 12:03:00,14.04
2630,2023-02-10 07:57:00,24.42
2631,2022-12-23 17:30:00,73.44
2632,2022-01-06 12:55:00,15.51
2633,2022-07-23 18:22:00,30.69
2634,2020-05-24 19:53:00,55.68
2635,2021-11-05 22:54:00,74.88
2636,2022-09-30 19:44:00,24.0
2637,2021-11-21 14:29:00,27.72
2638,2020-06-27 17:38:00,22.08
2639,2021-12-19 09:20:00,48.18
2640,2020-10-18 07:17:00,39.36
2641,2021-08-25 16:19:00,51.48
2642,2022-10-22 09:36:00,14.52
2643,2022-12-27 20:49:00,32.4
2644,2020-11-01 11:37:00,57.6
2645,2023-12-10 15:31:00,20.79
2646,2020-08-04 12:41:00,24.48
2647,2020-05-08 19:08:00,36.96
2648,2021-10-17 12:08:00,20.16
2649,2020-05-01 06:25:00,12.54
2650,2020-08-29 16:43:00,17.82
2651,2021-07-01 08:42:00,61.44
2652,2022-11-11 19:00:00,50.82
2653,2021-04-06 18:05:00,10.89
2654,2021-07-10 06:28:00,14.88
2655,2021-12-19 15:35:00,40.5
2656,2023-03-07 14:37:00,76.8
2657,2021-08-07 11:33:00,19.8
2658,2020-07-07 15:19:00,55.44
2659,2021-12-06 19:51:00,51.84
2660,2020-07-24 19:57:00,42.24
2661,2021-03-10 09:13:00,56.16
2662,2023-02-20 14:40:00,34.65
2663,2023-02-12 08:11:00,53.28
2664,2020-07-08 10:50:00,18.72
2665,2020-04-25 20:00:00,95.04
2666,2021-10-09 11:28:00,54.12
2667,2022-02-24 19:15:00,80.19
2668,2023-12-09 17:22:00,40.59
2669,2022-10-14 14:36:00,24.48
2670,2023-07-26 08:34:00,100.8
2671,2021-07-17 12:50:00,17.49
2672,2020-11-21 19:05:00,109.44
2673,2021-03-10 13:39:00,29.28
2674,2023-06-15 09:07:00,29.52
2675,2023-10-19 14:06:00,20.13
2676,2023-05-31 18:49:00,29.7
2677,2020-01-28 06:11:00,96.48
2678,2022-08-29 20:50:00,28.08
2679,2023-10-12 21:57:00,24.0
2680,2021-10-13 17:56:00,25.08
2681,2022-06-05 07:25:00,21.78
2682,2022-01-22 20:05:00,56.16
2683,2021-10-23 22:42:00,64.8
2684,2023-07-02 22:52:00,13.53
2685,2020-01-23 10:25:00,33.66
2686,2020-07-10 11:34:00,49.5
2687,2023-07-31 18:59:00,20.16
2688,2022-10-04 09:37:00,48.96
2689,2021-02-18 10:27:00,45.54
2690,2021-02-08 15:24:00,57.6
2691,2021-12-12 10:55:00,51.3
2692,2022-06-08 09:01:00,13.86
2693,2020-10-23 19:16:00,28.8
2694,2022-09-12 07:22:00,31.68
2695,2022-04-21 18:16:00,14.4
2696,2021-01-08 17:05:00,54.72
2697,2022-07-16 22:48:00,25.41
2698,2020-11-27 10:06:00,74.25
2699,2023-12-19 13:27:00,21.12
2700,2020-12-24 11:57:00,63.36
2701,2021-06-19 14:34:00,15.36
2702,2021-12-02 18:18:00,66.24
2703,2022-07-21 16:40:00,122.4
2704,2022-06-24 14:38:00,23.04
2705,2020-08-01 12:56:00,64.32
2706,2021-01-01 21:28:00,94.62
2707,2021-04-19 13:55:00,19.8
2708,2022-05-27 11:29:00,102.24
2709,2022-07-15 07:13:00,45.12
2710,2020-08-14 12:17:00,24.96
2711,2020-10-27 14:33:00,28.8
2712,2020-02-02 14:42:00,24.0
2713,2020-08-09 09:26:00,40.32
2714,2023-05-30 17:14:00,26.88
2715,2023-07-26 15:16:00,29.76
2716,2021-07-01 19:22:00,16.5
2717,2023-03-03 19:45:00,39.36
2718,2021-04-26 11:57:00,50.88
2719,2020-10-01 15:38:00,22.44
2720,2022-09-04 07:12:00,25.44
2721,2023-12-22 16:05:00,50.16
2722,2023-02-02 10:29:00,52.8
2723,2022-04-29 07:57:00,40.59
2724,2020-04-13 09:46:00,41.58
2725,2022-11-08 06:07:00,73.26
2726,2023-03-20 19:05:00,92.16
2727,2022-10-11 08:28:00,13.2
2728,2020-08-06 20:55:00,78.72
2729,2022-03-03 18:58:00,16.5
2730,2021-01-23 11:11:00,31.68
2731,2022-04-07 17:25:00,36.3
2732,2023-12-06 07:08:00,82.17
2733,2023-12-25 06:33:00,60.39
2734,2021-05-09 20:18:00,54.12
2735,2021-01-03 20:38:00,67.68
2736,2022-10-16 11:46:00,20.88
2737,2020-07-29 06:57:00,45.54
2738,2022-06-10 10:51:00,44.28
2739,2022-05-26 16:58:00,16.32
2740,2023-10-23 20:08:00,22.11
2741,2021-07-03 12:17:00,26.4
2742,2020-12-21 19:28:00,34.56
2743,2020-06-11 09:11:00,14.4
2744,2023-06-16 20:16:00,19.2
2745,2021-04-21 10:07:00,70.29
2746,2022-03-19 15:28:00,93.6
2747,2020-02-10 15:02:00,24.09
2748,2023-04-27 08:05:00,48.84
2749,2022-09-24 16:08:00,59.52
2750,2022-12-27 21:46:00,33.12
2751,2022-03-07 18:17:00,48.96
2752,2023-05-19 15:04:00,18.81
2753,2021-09-22 16:08:00,8.91
2754,2020-03-27 21:16:00,23.76
2755,2021-01-08 18:37:00,50.49
2756,2023-05-10 17:16:00,6.27
2757,2023-07-29 10:26:00,36.72
2758,2022-11-29 07:16:00,18.81
2759,2023-05-22 22:03:00,100.8
2760,2023-08-19 21:42:00,24.96
2761,2023-04-09 14:06:00,21.6
2762,2021-03-03 06:58:00,10.56
2763,2020-12-14 12:09:00,24.0
2764,2023-09-18 17:22:00,22.44
2765,2023-05-31 06:22:00,120.96
2766,2020-02-05 17:02:00,42.24
2767,2021-03-13 19:57:00,51.48
2768,2023-03-27 22:00:00,15.18
2769,2020-10-18 18:13:00,80.19
2770,2020-02-18 15:19:00,48.84
2771,2020-01-24 14:14:00,76.23
2772,2023-09-16 09:04:00,21.6
2773,2022-03-17 20:16:00,12.78
2774,2020-11-02 19:04:00,63.36
2775,2023-01-22 10:06:00,5.94
2776,2022-12-15 16:30:00,113.76
2777,2023-06-09 18:07:00,29.28
2778,2021-03-02 11:08:00,23.1
2779,2022-08-25 09:17:00,37.62
2780,2021-06-01 19:22:00,19.8
2781,2021-02-24 21:50:00,25.41
2782,2022-04-23 20:39:00,48.18
2783,2021-02-14 20:42:00,10.26
2784,2022-02-22 08:41:00,26.88
2785,2020-01-25 21:41:00,54.72
2786,2022-11-11 15:08:00,9.57
2787,2020-12-17 12:11:00,27.06
2788,2022-12-31 08:03:00,8.16
2789,2023-07-23 10:32:00,7.68
2790,2020-11-01 06:50:00,18.72
2791,2023-11-11 22:48:00,9.18
2792,2023-09-28 15:42:00,62.37
2793,2022-01-26 22:08:00,83.52
2794,2023-08-07 22:20:00,67.68
2795,2021-02-12 12:31:00,49.5
2796,2020-02-10 10:16:00,14.4
2797,2021-08-12 06:36:00,20.16
2798,2020-06-04 17:38:00,49.5
2799,2022-07-28 11:53:00,33.6
2800,2020-01-20 15:41:00,23.76
2801,2022-05-14 20:45:00,67.2
2802,2020-02-18 16:56:00,75.84
2803,2023-02-16 22:53:00,52.14
2804,2022-06-16 15:05:00,13.86
2805,2023-09-25 16:02:00,57.6
2806,2021-11-30 11:21:00,32.67
2807,2020-08-05 14:58:00,33.66
2808,2020-08-21 12:43:00,25.92
2809,2021-01-04 07:12:00,67.32
2810,2023-12-21 10:33:00,23.04
2811,2021-12-14 14:37:00,14.25
2812,2023-02-12 09:47:00,87.84
2813,2022-03-26 17:37:00,34.56
2814,2023-10-05 07:50:00,46.2
2815,2020-12-07 13:37:00,99.36
2816,2021-06-05 09:44:00,30.24
2817,2020-05-19 15:57:00,57.42
2818,2022-03-01 17:17:00,28.05
2819,2022-03-03 13:55:00,54.72
2820,2020-08-07 21:08:00,21.12
2821,2021-10-24 15:08:00,65.34
2822,2022-01-21 07:33:00,16.8
2823,2021-10-25 06:04:00,20.64
2824,2021-03-30 06:40:00,5.4
2825,2022-03-01 12:33:00,14.88
2826,2022-06-27 20:07:00,41.76
2827,2022-05-18 18:33:00,62.4
2828,2020-10-12 16:30:00,21.78
2829,2021-09-09 17:12:00,9.24
2830,2023-04-21 21:15:00,24.48
2831,2021-11-21 08:09:00,26.88
2832,2021-12-14 14:29:00,92.16
2833,2023-08-26 13:59:00,120.96
2834,2020-02-04 19:12:00,15.75
2835,2020-03-01 20:58:00,18.81
2836,2021-02-15 21:48:00,109.44
2837,2022-12-29 07:40:00,17.49
2838,2023-07-19 17:57:00,38.4
2839,2020-08-27 16:09:00,34.56
2840,2022-05-03 18:17:00,68.31
2841,2022-05-11 19:12:00,8.16
2842,2023-04-09 21:56:00,8.91
2843,2022-06-29 16:13:00,44.64
2844,2021-09-29 21:46:00,81.18
2845,2021-01-17 12:22:00,53.28
2846,2021-03-04 13:18:00,33.12
2847,2023-12-25 19:26:00,51.84
2848,2021-03-15 15:08:00,15.84
2849,2020-05-21 21:22:00,35.04
2850,2023-11-18 10:43:00,15.36
2851,2021-06-09 22:36:00,12.54
2852,2022-07-02 18:50:00,110.88
2853,2020-08-14 20:53:00,37.44
2854,2020-04-26 07:43:00,61.38
2855,2020-02-26 19:58:00,81.6
2856,2020-06-12 17:33:00,16.53
2857,2023-12-23 11:19:00,79.2
2858,2022-11-25 17:01:00,24.48
2859,2021-10-27 10:32:00,82.17
2860,2022-06-29 12:48:00,17.76
2861,2022-04-30 12:21:00,22.44
2862,2021-05-01 08:50:00,68.31
2863,2022-02-19 15:14:00,10.56
2864,2022-05-20 09:06:00,24.96
2865,2021-10-01 08:25:00,2.88
2866,2021-09-17 06:57:00,116.64
2867,2022-06-25 20:50:00,14.4
2868,2021-10-02 19:05:00,39.6
2869,2022-05-19 06:53:00,16.83
2870,2021-04-13 13:14:00,43.2
2871,2020-11-20 16:18:00,82.08
2872,2022-05-30 16:36:00,19.44
2873,2021-03-11 21:51:00,9.36
2874,2022-03-19 07:46:00,25.74
2875,2023-04-19 09:23:00,46.08
2876,2022-05-02 15:12:00,33.12
2877,2021-08-21 15:05:00,145.35
2878,2023-08-25 11:44:00,20.16
2879,2022-05-26 06:24:00,29.7
2880,2023-10-06 22:17:00,70.08
2881,2021-07-25 22:58:00,70.08
2882,2023-05-19 14:28:00,14.52
2883,2022-04-22 13:38:00,31.68
2884,2020-10-15 12:46:00,14.58
2885,2022-12-26 16:59:00,22.68
2886,2021-05-16 13:08:00,6.93
2887,2022-06-26 11:30:00,79.2
2888,2021-07-26 18:13:00,24.12
2889,2022-12-13 17:47:00,8.64
2890,2023-02-13 09:45:00,79.68
2891,2022-04-06 16:02:00,92.16
2892,2021-07-04 18:02:00,24.96
2893,2021-10-28 22:07:00,83.16
2894,2022-10-21 13:47:00,19.2
2895,2022-04-02 06:57:00,27.54
2896,2023-08-06 12:13:00,89.28
2897,2021-07-16 08:36:00,54.72
2898,2022-12-15 08:22:00,95.04
2899,2022-08-09 11:10:00,46.86
2900,2020-03-09 19:11:00,11.52
2901,2021-05-16 13:09:00,39.84
2902,2022-12-11 17:26:00,21.6
2903,2020-03-29 20:50:00,66.33
2904,2022-02-27 18:15:00,116.64
2905,2023-11-25 14:25:00,87.84
2906,2022-10-27 13:52:00,50.82
2907,2023-04-06 19:09:00,9.9
2908,2020-10-15 12:58:00,73.92
2909,2022-02-20 13:55:00,20.16
2910,2020-11-14 08:47:00,24.48
2911,2022-01-09 07:20:00,79.68
2912,2023-12-30 22:10:00,17.28
2913,2021-07-26 15:33:00,8.58
2914,2023-02-18 13:03:00,11.04
2915,2023-12-23 14:10:00,40.32
2916,2023-02-11 13:36:00,27.72
2917,2020-03-01 14:25:00,32.67
2918,2021-10-22 20:27:00,80.64
2919,2022-02-13 16:19:00,99.36
2920,2022-09-08 16:10:00,51.84
2921,2021-02-25 20:24:00,7.2
2922,2022-05-18 06:20:00,68.31
2923,2023-09-29 08:35:00,43.2
2924,2020-02-15 10:00:00,23.04
2925,2020-05-05 13:33:00,23.1
2926,2020-12-02 19:52:00,22.08
2927,2023-12-01 06:48:00,63.36
2928,2021-04-23 15:42:00,40.92
2929,2022-02-20 22:19:00,61.92
2930,2021-05-03 15:27:00,30.72
2931,2021-06-03 10:19:00,52.14
2932,2022-10-01 21:25:00,24.0
2933,2021-12-26 20:38:00,27.84
2934,2020-03-28 07:41:00,59.04
2935,2021-09-20 22:42:00,21.6
2936,2022-12-09 12:54:00,34.56
2937,2021-05-09 14:48:00,69.3
2938,2023-10-29 13:32:00,41.58
2939,2021-09-01 22:09:00,39.36
2940,2020-02-27 13:12:00,5.94
2941,2021-06-14 06:40:00,19.2
2942,2022-07-18 18:21:00,54.72
2943,2023-11-05 18:09:00,51.84
2944,2021-11-19 10:36:00,43.2
2945,2023-10-02 18:19:00,50.4
2946,2021-01-08 14:00:00,60.48
2947,2021-10-05 06:47:00,78.72
2948,2023-09-07 17:20:00,30.69
2949,2022-02-28 22:11:00,58.41
2950,2020-09-13 23:00:00,26.73
2951,2020-03-03 08:08:00,33.12
2952,2021-06-25 15:59:00,64.8
2953,2022-09-14 12:58:00,49.5
2954,2022-03-04 17:07:00,28.71
2955,2022-10-09 13:50:00,31.68
2956,2020-04-28 06:04:00,27.06
2957,2021-07-04 21:07:00,50.16
2958,2022-04-29 15:54:00,57.42
2959,2021-10-18 18:57:00,40.32
2960,2023-02-09 12:27:00,79.2
2961,2020-03-30 10:57:00,40.32
2962,2023-10-03 16:46:00,33.12
2963,2021-07-26 20:11:00,72.0
2964,2022-11-25 18:05:00,16.32
2965,2021-09-28 12:37:00,28.38
2966,2021-03-27 15:29:00,27.72
2967,2023-07-27 20:30:00,105.12
2968,2020-10-02 07:16:00,57.6
2969,2023-08-04 21:55:00,78.21
2970,2023-10-19 19:27:00,52.14
2971,2022-09-03 17:48:00,15.66
2972,2022-04-19 22:50:00,32.67
2973,2022-12-06 12:19:00,11.22
2974,2023-06-15 19:34:00,82.17
2975,2022-10-14 17:41:00,30.72
2976,2021-11-30 17:18:00,68.31
2977,2023-09-30 20:30:00,35.04
2978,2023-06-02 14:51:00,83.52
2979,2020-02-24 10:37:00,22.11
2980,2023-08-13 17:28:00,72.96
2981,2021-03-01 08:17:00,19.14
2982,2020-04-27 14:02:00,65.34
2983,2020-12-09 15:01:00,64.8
2984,2021-08-19 22:06:00,13.86
2985,2021-03-25 09:49:00,16.8
2986,2023-02-03 07:59:00,44.22
2987,2021-01-31 16:39:00,74.25
2988,2020-02-11 12:26:00,28.05
2989,2020-12-05 10:40:00,21.12
2990,2023-02-23 07:16:00,26.73
2991,2020-06-23 22:57:00,65.28
2992,2023-08-24 09:19:00,27.72
2993,2022-08-17 12:13:00,50.4
2994,2023-07-20 11:46:00,34.65
2995,2023-02-21 06:10:00,122.4
2996,2022-07-30 13:09:00,39.36
2997,2022-01-25 07:36:00,63.72
2998,2022-07-03 11:55:00,61.92
2999,2020-07-14 22:35:00,22.08
3000,2023-06-06 16:25:00,68.16
3001,2023-09-12 10:16:00,48.45
3002,2021-06-30 17:40:00,38.88
3003,2020-04-15 18:49:00,80.64
3004,2023-04-29 07:46:00,18.81
3005,2020-10-07 15:40:00,51.84
3006,2020-12-07 08:20:00,40.59
3007,2023-07-18 12:11:00,15.36
3008,2023-10-26 11:59:00,33.0
3009,2020-05-26 06:48:00,27.36
3010,2020-08-27 15:38:00,6.6
3011,2020-03-19 09:44:00,27.39
3012,2020-11-01 07:57:00,25.92
3013,2022-11-27 11:52:00,61.92
3014,2021-08-05 16:17:00,50.4
3015,2021-08-14 20:25:00,58.41
3016,2021-12-09 18:09:00,41.58
3017,2023-08-12 14:55:00,66.33
3018,2022-02-19 22:30:00,103.68
3019,2023-01-18 07:24:00,13.2
3020,2020-04-24 13:22:00,26.73
3021,2023-05-30 06:24:00,89.28
3022,2020-01-23 21:01:00,18.48
3023,2022-11-18 20:47:00,23.04
3024,2023-09-11 09:00:00,31.68
3025,2021-02-27 16:41:00,17.28
3026,2020-12-17 10:02:00,10.56
3027,2022-03-23 19:08:00,106.02
3028,2023-07-24 09:07:00,11.97
3029,2020-07-01 12:42:00,61.92
3030,2021-01-14 13:17:00,4.95
3031,2023-02-12 09:07:00,103.68
3032,2022-03-19 11:28:00,30.36
3033,2020-11-22 19:21:00,16.32
3034,2023-12-25 17:24:00,40.26
3035,2021-01-31 18:41:00,21.6
3036,2022-05-15 10:52:00,11.52
3037,2020-11-27 06:36:00,78.72
3038,2023-09-06 21:14:00,39.36
3039,2023-06-19 10:23:00,15.84
3040,2020-09-09 13:00:00,52.8
3041,2023-01-22 07:31:00,8.16
3042,2023-05-06 10:58:00,7.2
3043,2023-08-07 14:03:00,9.12
3044,2022-05-09 10:19:00,112.32
3045,2022-07-22 14:15:00,44.88
3046,2021-03-07 18:46:00,54.72
3047,2022-05-30 12:48:00,72.27
3048,2022-11-25 17:10:00,13.32
3049,2020-04-20 16:57:00,19.2
3050,2023-01-03 10:39:00,17.82
3051,2021-09-01 08:12:00,19.8
3052,2022-09-08 17:19:00,32.67
3053,2023-04-16 17:02:00,24.48
3054,2021-05-13 06:25:00,35.04
3055,2020-01-01 14:23:00,20.79
3056,2020-01-20 13:25:00,25.92
3057,2020-04-01 06:34:00,38.88
3058,2021-08-18 19:45:00,17.28
3059,2023-07-25 10:22:00,16.92
3060,2022-06-21 19:49:00,67.32
3061,2023-04-08 07:56:00,63.36
3062,2022-01-23 10:41:00,76.68
3063,2022-09-03 18:43:00,83.16
3064,2022-11-19 19:26:00,31.32
3065,2020-07-07 07:05:00,19.8
3066,2021-09-20 17:11:00,26.88
3067,2023-11-27 13:36:00,45.12
3068,2020-07-20 14:52:00,40.92
3069,2023-01-26 07:44:00,20.79
3070,2021-12-29 14:54:00,38.88
3071,2022-01-22 08:46:00,29.88
3072,2023-08-30 18:56:00,45.54
3073,2020-02-03 13:16:00,25.92
3074,2020-12-02 13:08:00,10.56
3075,2022-07-01 09:46:00,5.94
3076,2020-05-06 18:01:00,112.32
3077,2022-07-02 13:28:00,29.76
3078,2023-01-07 10:30:00,7.2
3079,2021-09-14 09:34:00,30.72
3080,2023-11-09 22:01:00,36.63
3081,2023-05-08 20:01:00,17.82
3082,2021-04-22 10:03:00,35.52
3083,2021-11-19 17:54:00,12.6
3084,2023-06-28 19:49:00,97.92
3085,2020-11-18 19:49:00,13.44
3086,2020-08-13 08:21:00,62.37
3087,2022-04-21 19:33:00,71.04
3088,2021-09-10 20:42:00,36.3
3089,2021-02-15 22:27:00,25.92
3090,2022-10-21 15:11:00,80.64
3091,2021-12-07 06:51:00,14.4
3092,2021-11-08 10:07:00,17.64
3093,2021-03-02 09:22:00,33.0
3094,2020-12-23 15:09:00,74.88
3095,2020-07-03 19:25:00,82.08
3096,2020-03-07 19:10:00,10.08
3097,2022-03-20 11:34:00,19.2
3098,2023-01-25 16:07:00,20.79
3099,2021-04-17 13:00:00,12.96
3100,2023-05-29 14:36:00,82.08
3101,2020-06-26 12:45:00,118.08
3102,2020-08-29 21:39:00,81.6
3103,2020-08-19 19:09:00,28.05
3104,2022-07-17 08:44:00,38.28
3105,2022-06-12 13:08:00,35.64
3106,2021-09-18 10:18:00,28.38
3107,2023-10-07 06:39:00,64.8
3108,2021-05-13 09:10:00,8.4
3109,2022-03-01 12:25:00,32.34
3110,2020-02-10 07:49:00,64.32
3111,2021-09-10 18:20:00,36.0
3112,2022-05-22 16:15:00,60.39
3113,2020-05-05 13:36:00,92.16
3114,2021-04-17 17:12:00,16.17
3115,2021-02-13 22:58:00,56.1
3116,2020-04-07 19:20:00,19.44
3117,2021-10-22 13:06:00,19.8
3118,2023-04-27 16:52:00,112.32
3119,2023-09-26 12:03:00,30.72
3120,2022-09-30 19:15:00,60.48
3121,2023-10-30 14:54:00,83.52
3122,2021-06-03 09:24:00,59.52
3123,2021-05-08 21:07:00,74.88
3124,2020-12-18 08:38:00,61.92
3125,2021-10-26 07:17:00,10.08
3126,2020-03-26 18:40:00,29.7
3127,2021-08-12 19:16:00,46.53
3128,2023-06-26 06:58:00,8.82
3129,2022-05-07 15:23:00,20.79
3130,2023-07-27 09:53:00,48.96
3131,2021-09-30 06:49:00,53.46
3132,2023-09-28 12:53:00,9.18
3133,2020-06-28 21:27:00,33.66
3134,2022-09-07 18:19:00,19.8
3135,2023-06-15 10:00:00,31.68
3136,2021-05-01 09:15:00,24.51
3137,2022-05-01 09:56:00,60.48
3138,2023-02-21 12:01:00,52.47
3139,2023-05-06 07:03:00,102.24
3140,2021-01-12 09:32:00,7.92
3141,2021-03-30 21:38:00,103.68
3142,2022-01-05 06:28:00,24.42
3143,2021-07-01 13:33:00,43.56
3144,2023-06-25 21:37:00,59.04
3145,2022-10-10 18:24:00,17.28
3146,2021-06-26 17:52:00,19.08
3147,2023-10-04 15:10:00,26.4
3148,2021-10-27 10:38:00,17.28
3149,2021-01-03 14:34:00,39.36
3150,2020-03-25 22:24:00,45.54
3151,2023-11-11 07:32:00,24.96
3152,2023-05-31 17:52:00,69.12
3153,2020-03-19 13:01:00,52.8
3154,2021-05-09 16:30:00,36.0
3155,2022-10-27 20:53:00,16.5
3156,2020-05-27 21:37:00,36.63
3157,2022-01-28 15:15:00,34.56
3158,2023-07-20 22:05:00,13.86
3159,2023-09-05 07:28:00,28.8
3160,2020-11-04 16:14:00,22.77
3161,2022-09-15 07:31:00,50.4
3162,2023-12-11 18:01:00,69.12
3163,2022-06-09 08:03:00,53.76
3164,2021-12-10 12:08:00,19.2
3165,2022-04-03 19:26:00,50.49
3166,2020-01-05 08:21:00,15.51
3167,2023-11-22 07:13:00,59.04
3168,2021-08-02 16:50:00,14.76
3169,2020-09-28 18:31:00,43.2
3170,2020-11-27 11:56:00,32.16
3171,2021-11-22 22:27:00,6.12
3172,2020-10-14 14:14:00,38.4
3173,2020-12-12 20:46:00,10.56
3174,2023-10-07 10:56:00,29.61
3175,2021-03-10 17:45:00,24.48
3176,2022-07-09 08:26:00,27.84
3177,2021-10-30 16:31:00,21.12
3178,2020-06-12 19:18:00,14.4
3179,2020-08-25 17:38:00,6.66
3180,2022-01-22 09:14:00,52.47
3181,2020-02-18 11:22:00,53.76
3182,2021-10-17 07:48:00,47.52
3183,2023-11-27 08:20:00,10.8
3184,2021-09-12 16:39:00,19.2
3185,2020-09-11 18:16:00,27.36
3186,2022-08-26 07:18:00,43.56
3187,2021-12-18 22:42:00,25.92
3188,2022-08-31 20:41:00,79.2
3189,2021-11-21 22:00:00,16.5
3190,2021-08-03 20:16:00,57.42
3191,2022-10-17 11:35:00,14.88
3192,2020-08-01 14:33:00,9.57
3193,2021-12-28 10:06:00,33.48
3194,2021-12-26 19:47:00,122.4
3195,2020-09-03 14:34:00,79.68
3196,2021-11-08 08:52:00,12.0
3197,2023-10-24 13:43:00,57.6
3198,2021-10-11 06:46:00,75.24
3199,2021-10-12 22:48:00,54.72
3200,2021-09-07 22:56:00,106.56
3201,2021-10-06 14:43:00,50.49
3202,2023-11-17 20:44:00,50.4
3203,2021-12-07 17:13:00,13.2
